"ff" "t" "td" "hu" "dd" "precip_log" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome_log" "msl_arome" "rain" "rain_class" "rain_log" "month2" "month3" "month4" "month5" "month6" "month7" "month8" "month9" "month10" "month11" "month12"
"292" -1.2804235758457 1.42403296630077 1.1705151652971 -0.811484624523175 0.0928743965527454 -0.820398516270391 -1.25075903095209 0.943566016882794 -0.0312022541794022 -0.418942389978578 1.47137633146102 1.20772030298965 -0.963743248865241 -0.883687628635596 0.629518853013334 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 1 0 0 0 0 0
"293" 0.489814834588036 -2.10348776851694 -1.83959490800888 1.15686401314151 -1.79760989492686 0.269432900571825 0.538460736924215 -1.76645480818284 -2.24009824369318 -0.822708229920609 -1.88532551885261 -1.76517206415213 0.699770207000122 -0.35219967351247 -0.374389051282847 0.2 "low_rain" 0.182321556793955 1 0 0 0 0 0 0 0 0 0 0
"294" -0.0134240686590659 1.78088965019948 1.31406466517412 -1.42490666318706 -1.41250125466539 -0.612447306899028 -0.105963498493754 -1.3489011396325 -1.93763260909322 0.127626691623976 1.67077121145657 1.35871247852974 -1.17049319096182 -1.04780052433693 0.0902841982355623 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"295" -1.14191505356801 0.14283824453737 0.00521503751592064 -0.483181149430263 0.421349413246348 -0.820398516270391 -0.990869708853611 0.774436050014894 0.221082171986273 0.105567688771935 0.224790246899585 -0.0969134872871864 -1.06060233615251 -1.02712489344483 -0.0556936074456226 6.2 "high_rain" 1.97408102602201 0 0 0 1 0 0 0 0 0 0 0
"296" -0.834263798981466 0.65022540492252 1.1514415226811 1.34776095157372 1.11389772430478 -0.149984386596786 -1.12017810649137 0.986413693655275 0.311132325446549 -0.230085878887963 0.47530062505927 1.0968046019772 1.815790981747 0.378300851192701 0.626743276873869 0.6 "low_rain" 0.470003629245736 0 0 0 0 0 0 0 0 1 0 0
"297" 0.882299286183976 0.346383093761667 0.148674140982581 -0.631383913971454 0.108516064014341 1.10306411779351 1.11264285042432 0.106409791730297 0.6110396984481 1.62179562926949 0.384759859307995 0.161042538516311 -0.748952598018991 0.204107402720949 -0.930777836001299 0.2 "low_rain" 0.182321556793955 0 0 0 1 0 0 0 0 0 0 0
"298" 1.00300331032389 -2.07803412691629 -2.71137789089003 -1.688923508628 -1.88984179616595 -0.820398516270391 0.366157405293314 -1.89410807957677 -1.92331806742327 -1.08935458401229 -2.03585851703379 -2.91823539245402 -2.74163248093295 -1.04780052433693 1.45424022821409 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"299" -0.138841048188388 0.830592269245572 0.123363146041948 -1.80179316374215 0.647344539674291 -0.820398516270391 -0.575870498777851 0.222917526939472 -0.332771919339976 0.0206475009760867 0.698679213649766 0.214261037168396 -1.40409654017172 -1.04780052433693 0.331196429693932 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"300" -1.50009966316324 0.653765315343809 0.831257436683114 0.399165110983877 -0.808948637785032 0.702268859002126 -1.37378056925156 -0.827823497079357 -0.698588625153486 -0.461055362878587 0.70353139608873 0.744712343637621 0.0406375019351344 1.35734937769686 -1.13185982072291 0.4 "low_rain" 0.336472236621213 0 0 0 1 0 0 0 0 0 0 0
"302" -1.02880412422215 -1.45762268379416 -1.76736817601773 -0.87282682838956 0.979595131272422 -0.612447306899028 -1.18615361350017 0.970482254271891 0.20328644247003 -0.284536682344338 -1.60765217297396 -1.63371481257651 0.155575290307129 -1.02028508933136 1.4904286857325 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"304" 0.0151154945323688 -0.95933815020641 -0.761436919951487 0.665144906948535 0.935366968105135 0.353958519508054 -0.0652240671160793 0.7752287044064 0.776436918625153 -0.419831817108114 -0.845487714018227 -0.83239550079112 0.111889447955535 0.136188119738259 -0.169881101477017 0.6 "low_rain" 0.470003629245736 1 0 0 0 0 0 0 0 0 0 0
"305" 1.35726045709461 -0.348450751789125 -0.151713131115691 0.526756895025962 0.69966322049413 -0.820398516270391 1.47330032369747 0.563287944824341 1.806855166469 0.753641447922773 -0.295742641177356 -0.147196467929804 0.41287564155144 -0.956474499779122 0.0087182304246292 1.6 "low_rain" 0.955511445027436 1 0 0 0 0 0 0 0 0 0 0
"307" 1.21822827310699 -0.20870857372961 -0.545027913209717 -1.08286253442807 -1.05220353520508 -0.612447306899028 1.5771840541786 -1.08861601287908 -2.73364146982776 0.989427707011623 -0.369715039761362 -0.378995985990775 -0.0749349323130778 0.288929416000651 -0.595249081882233 1.2 "low_rain" 0.78845736036427 1 0 0 0 0 0 0 0 0 0 0
"308" -0.886368139119949 -0.0441027391395155 -0.761979298414499 -1.91122765543979 -0.892550653528063 -0.612447306899028 -0.979290224349186 -0.479022639115599 -0.528501728156987 -0.935147294949184 -0.140733588445864 -0.709058751431957 -1.45403183874662 -1.04780052433693 -0.0495795624925434 3.8 "high_rain" 1.56861591791385 0 0 1 0 0 0 0 0 0 0 0
"309" -0.898412358448446 1.38231259347841 1.14475218830403 -0.836021506069726 -1.72101966114937 -0.820398516270391 -0.944969243189179 -1.88435476558973 -1.1599715679306 -0.579701000765422 1.29228066565731 1.14704023116588 -0.666924030043103 -1.04780052433693 0.265782273434978 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 1 0 0 0 0 0
"311" 0.476461460984705 0.975307178611119 1.16292186681492 0.353526511307284 0.139799398937546 1.47774728313883 0.603047324480034 0.0930224397771718 0.467074332637164 1.39143368307525 1.05925915636101 1.2018413750613 0.199873657972551 0.734085712202803 -0.5303074054845 1.2 "low_rain" 0.78845736036427 0 0 0 0 0 1 0 0 0 0 0
"313" -0.405123027690104 0.732149046100992 0.910535088693221 0.305434223476038 0.545943385095646 -0.0298129321823407 -0.312420761852535 0.56756820010074 0.72997709538848 0.346323604767239 0.738822822484877 0.866093895222131 0.114510186364094 0.183250951115784 0.000411917802729412 6.6 "high_rain" 2.02814824729229 0 0 0 0 0 0 0 1 0 0 0
"319" -0.19120721918184 -0.179209320218903 -0.348054134726012 -0.418894519778291 -2.10558893356733 -0.436627064579996 -0.378424771244712 -2.20591899619068 -1.25839052509158 -1.10565681251524 -0.216390850913109 -0.401297432258832 -0.431527818807073 -0.588973297763851 1.09822179188306 0.2 "low_rain" 0.182321556793955 0 0 1 0 0 0 0 0 0 0 0
"320" -0.434448083446441 0.567037510022154 0.811189433551678 0.560617791560208 1.61335234738898 -0.820398516270391 -0.49867907521158 1.24021755320864 0.113176261674931 -1.10157937170163 0.599078459083773 0.759085686987712 0.285082813761329 -0.331214877728278 0.665543011979171 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 1 0 0 0
"321" -0.916478687441188 0.292694452372007 0.472474083400707 0.411924289388081 0.206141643688471 1.06001848465988 -0.629986605378731 0.245766376549439 0.344651642336979 0.197384031427467 0.318973466304676 0.483251765972745 0.362118220555761 0.694182587700094 -1.54245454192843 17.1 "high_rain" 2.89591193827178 0 0 0 0 1 0 0 0 0 0 0
"323" -1.09164352941429 1.37186142937738 1.50706100159601 0.134657527912012 -0.808948637785032 -0.612447306899028 -0.720657738546616 -1.33140542797463 -0.836580403508672 -1.06405744875423 1.54491331391985 1.61319923928346 -0.113334800208718 -1.04660953314562 0.898778903963946 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 1 0 0 0 0 0
"324" -1.52104613156062 -1.38943726639342 -2.81189869936817 -3.6813182902083 -0.895786860589084 -0.820398516270391 -1.22674992173443 -0.606303777135621 -0.842239648172427 0.472390153981671 -1.77105668874824 -2.69219270451112 -2.83540334054544 -1.04780052433693 0.847836630861516 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"325" -1.22989022083701 -0.834008464576447 -1.05314613664155 -0.670642924445939 0.360940214773957 -0.820398516270391 -1.0426126480338 0.554963049200713 0.320252471482987 0.138728377295147 -1.01045088850643 -0.993127743411147 0.209786521760223 -1.04780052433693 1.15612974030569 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 0 1 0
"326" 2.16919793834812 -0.496368437250262 -0.32997485262547 0.474738706147271 1.11335835646127 1.73529647629517 1.85504086889886 1.06112387133574 1.95100252012788 -1.07044981289109 -0.395864385938471 -0.354150714391519 0.108583500229681 1.72014463755635 -1.49617873659112 2.2 "high_rain" 1.16315080980568 0 0 0 0 0 0 0 0 0 1 0
"327" -0.645221921695091 -0.338505289177058 -1.48397542909398 -2.73125023672568 -1.90062915303602 -0.820398516270391 -0.979486009941654 -1.75509897559971 -1.22770609438656 -0.466022967831742 -0.461186838126514 -1.81613701458522 -3.29632599861572 -1.04780052433693 1.47455686224642 0.4 "low_rain" 0.336472236621213 0 0 1 0 0 0 0 0 0 0 0
"328" 2.6213798248766 -1.3226003862963 -1.92899695799528 -1.77774701982652 -2.19242715637139 -0.820398516270391 2.3353972267003 -2.13303484606328 -2.40996217003352 -2.36366306438935 -1.23032226695863 -1.79447880425584 -1.65192764600118 -1.02924227482541 -0.437031520125488 0 "no_rain" 0 1 0 0 0 0 0 0 0 0 0 0
"329" -0.807557051774805 0.212035064915418 0.377196266731545 0.328498892129796 -1.3828360232727 0.269432900571825 -0.802560886976157 -1.07026595413982 -1.24532820475013 -0.0497074655182207 0.400686835553637 0.515930256158964 0.174886576490286 0.0393167191178396 -0.153898449381522 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 1 0 0
"331" -0.840809570355644 -0.496452720831785 -0.0329322477160704 1.49498224085305 -1.09751043405937 0.920181475810447 -0.900379584981144 -1.08667901530581 -0.851294747014464 0.184515641484831 -0.39442579626836 0.0126922475442812 1.345965385784 -0.511350100253041 0.992876282085761 1.2 "low_rain" 0.78845736036427 0 0 0 0 0 0 0 0 0 0 1
"332" 1.08548002963858 -0.0704835001363624 0.2359970735275 0.858495533535395 1.18940922239526 -0.612447306899028 0.582952211557032 1.26100808957702 1.12475839996235 -1.07018609593984 -0.0677638658829535 0.224506639981638 0.840564634251042 0.44850737015434 1.0790464980916 3.6 "high_rain" 1.52605630349505 0 0 0 0 0 0 0 0 0 1 0
"334" 1.4693240630206 -1.27548586426045 -1.18557687802683 0.355980199461935 0.749824429939951 1.75930944536512 2.00535112912963 0.798895606669368 2.25598926149423 0.0274079665870727 -1.16506606833838 -1.19502563471139 0.0346106194106389 1.95478131371295 -1.71468220096913 4 "high_rain" 1.6094379124341 0 0 0 0 0 0 0 0 0 0 1
"335" 1.44863942547819 -1.4065468334298 -1.09680760291402 1.15441032498685 0.69804511696362 3.01235794975542 2.06102199370042 0.638621357824173 1.97777529230636 0.556304270134403 -1.21262476983953 -1.2800650361062 -0.0770930501922005 2.01409865791987 -2.19907516551825 2 "high_rain" 1.09861228866811 1 0 0 0 0 0 0 0 0 0 0
"338" -0.0605536225531754 0.635560061748597 0.720612230228678 0.119444661353145 0.888981333563842 -0.436627064579996 -0.311796440020807 0.881740856312275 0.808461083336201 -0.135720413234368 0.714489769358383 0.647638597436647 -0.372477606190682 -0.972390818780303 0.616710371178896 1 "low_rain" 0.693147180559945 0 0 0 0 1 0 0 0 0 0 0
"339" -1.02225835284796 0.951623492221118 1.36622339403384 0.994429857303318 0.638175286334737 -0.436627064579996 -0.698019330112318 0.709799462463472 0.0681691963330772 -0.219951520924207 1.24625641005199 1.49216692734954 0.397879197903312 -0.421923037349494 -0.342958446523278 0 "no_rain" 0 0 0 0 1 0 0 0 0 0 0 0
"340" 1.54106571728163 -1.23890678990717 -1.27488853160287 -0.0518227718418178 0.980673866959425 1.46243733646785 1.53158555911716 1.01723806417381 1.86077663398225 -0.620925969567405 -1.18006383622382 -1.26391601323324 -0.119490301883224 1.75518355285372 -1.51264747907881 1.8 "low_rain" 1.02961941718116 0 0 0 0 0 0 0 0 0 0 0
"342" -0.344116438482732 -1.5096256535545 -1.51154633429701 0.107176220579863 1.37441239271695 0.702268859002126 -0.324469076843201 0.970701918899055 -0.0078809669850727 -1.23461772177038 -1.44825164471497 -1.41127881775374 0.3374656434216 0.400006899914585 -0.384402513362142 6.2 "high_rain" 1.97408102602201 0 0 0 0 0 0 0 0 0 1 0
"343" -0.208226224754717 -0.970885000866473 -1.4634554439101 -1.4082215837354 0.794052593107239 -0.284324643113219 -0.311208750571363 0.97073515136435 0.761567566007396 -0.287226768665968 -0.931876147282514 -1.33336698942821 -1.12205171438633 0.374523695062626 0.166872600430386 8.9 "high_rain" 2.29253475714054 0 0 1 0 0 0 0 0 0 0 0
"344" -0.754405388216444 1.11580790890398 0.966038484741591 -0.59654154217535 1.04000432974481 -0.820398516270391 -0.719566531989156 1.48303183317822 0.0135242306806235 -1.03162053762953 1.0037520997485 1.02033699299695 -0.196519180144236 -0.836347553051143 -0.158156601217187 2.2 "high_rain" 1.16315080980568 0 0 0 0 0 0 1 0 0 0 0
"346" -1.2812090684106 -0.497969825298052 -0.246267776500701 0.798625542561804 -0.118557798100604 -0.612447306899028 -0.855830603414367 -0.215849989215039 -0.295950919358597 0.664394063060298 -0.782801059273603 -0.64621602440999 0.533176092013501 -1.02739014012169 1.05849362412867 0 "no_rain" 0 1 0 0 0 0 0 0 0 0 0 0
"347" -0.564578018365173 0.838852060228522 1.1148309764278 0.616071143855431 0.134945088346015 -0.820398516270391 -0.327623076884461 0.103263549125577 0.162569039310307 0.928400943749917 0.815512114869287 1.10652298898518 0.654621520489908 -0.964025598013565 0.869730142126149 0 "no_rain" 0 0 0 0 0 0 0 0 0 1 0 0
"348" -0.975914291518757 -2.86675988221285 -3.03002523790955 -0.135248169100103 -1.48154033863383 -0.820398516270391 -1.11552910967236 -1.5127628875929 -1.20464179714375 -0.204789536412363 -2.6767497590027 -3.01578800517862 -0.78097799179706 -1.04780052433693 1.226407717029 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 0 0 0 0
"351" 0.251548756567816 -1.5342364593407 -1.24523850895814 1.11073467583399 -0.518229370136663 1.33194387584596 0.672970116962977 -0.563137954161571 -1.19101202623888 1.52893073734326 -1.39832050162941 -1.22616964751281 0.74546601277744 0.917121265455771 -0.932843720168144 2 "low_rain" 1.09861228866811 0 0 0 0 0 0 0 0 0 0 0
"352" -0.838714923515908 1.62673497971042 1.82588914143646 0.257832673275717 -0.990715601045688 1.64703126744645 -0.368364076847829 -1.27734369177875 -0.890856618870129 -0.510668761406669 1.68575620956795 1.83909161810908 0.0489161349876284 0.165499868602709 -0.979022307427019 0.2 "low_rain" 0.182321556793955 0 0 0 0 0 0 0 1 0 0 0
"353" 0.158860633909401 1.59226299489348 1.71578631344504 0.0654635219507263 0.269787049221882 1.10306411779351 0.746265942838299 0.220764777880997 0.812146534408983 1.26220011885213 1.50146150441166 1.84726564016827 0.654684834186928 0.501104004468242 0.000785235223943319 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 1 0 0 0 0
"354" -1.41867026726842 -1.20089489466894 -3.0140250732507 -4.57102561508641 -1.53331965161017 -0.820398516270391 -1.81428765459845 -1.1108870701547 -0.591782866626864 -0.0717188475544199 -1.70401827744825 -2.76415938544197 -3.20158724620059 -1.04780052433693 1.1326758788821 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"355" -0.697849923543513 -1.4198636393003 -1.44736488284067 -0.0164896624147765 1.08369312506859 -0.820398516270391 -0.632876748977093 1.20699218187476 0.421465832412124 -0.55992950050391 -1.46507524152111 -1.45535984646896 0.163706246726454 -0.995149020543465 1.22136793184267 0 "no_rain" 0 0 0 0 0 0 0 0 0 0 0 0
"357" -0.0815000909505549 0.480983973352103 0.374484374416476 -0.407607554266869 -0.24854544838494 -0.436627064579996 -0.266673893967706 -0.204632761951714 -0.272325430002297 1.0621603924213 0.571177912535157 0.136637399588414 -1.30304597850644 -0.898495703034624 0.627301308644121 1.4 "low_rain" 0.8754687373539 0 0 0 0 0 0 0 1 0 0 0
"358" 0.437710494449547 -1.12571394000714 -1.06272815615462 0.264212262477826 1.07668134310304 1.1445441035961 0.295668949490762 0.846803345588365 -0.138686999683776 -1.63800090679459 -1.02654519854402 -1.03973418300335 0.0921235535339617 1.94869175041084 -0.501355861725134 8.7 "high_rain" 2.27212588550934 0 0 0 0 0 0 0 0 0 1 0
"359" 0.726248096623484 1.15002704297634 1.50326435235493 0.783903413633871 0.576147984331835 1.41523443900199 0.706869319713527 0.457098942435595 0.475047723624686 0.970973846685405 1.13908856934126 1.25332646579506 0.0118943861769985 0.577835845739008 -0.158987815787843 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 0 1 0 0 0
"360" -1.50481261855265 -0.829541434759169 -0.42055205594847 1.38751069967914 -1.31163946793025 -0.284324643113219 -1.54381265142473 -0.588840276348597 -0.586773648793317 -0.437594683948071 -0.798804239560278 -0.387482237368733 1.48294036949799 -0.439459056812192 1.75721842530996 0.4 "low_rain" 0.336472236621213 0 0 0 0 0 0 0 0 0 0 1
"361" 1.15512703705988 0.623591793181301 0.960524303700895 0.838866028298147 -0.172494582450954 1.01528436283659 0.874824487835098 -0.174620082062881 -0.176170600460008 1.73857151239351 0.60977853465171 1.01328969969153 1.04129232113496 0.516081678037515 0.0628784219233984 0 "no_rain" 0 0 0 0 0 0 0 0 1 0 0 0
"362" 0.557629026024556 -0.197583140976976 0.139453707111374 0.976763302589797 0.449935908952027 -0.436627064579996 0.63569229050148 0.420883091858821 1.15191454957702 0.84529673786572 -0.175336276251768 0.286424834401101 1.46047121962677 0.147481541229322 0.321847939271173 4 "high_rain" 1.6094379124341 1 0 0 0 0 0 0 0 0 0 0
"363" -0.858614068493423 -0.447652527166832 -0.46195361195853 0.04485254145162 -2.18919094931037 -0.612447306899028 -0.963017257001326 -1.99014287765592 -1.02892796622946 -0.842102184809197 -0.45588854280345 -0.492387750771038 0.0249191775235032 -0.765659770000862 1.33963372426462 0.4 "low_rain" 0.336472236621213 0 0 1 0 0 0 0 0 0 0 0
"364" -0.246191698724968 0.936283880395579 0.879619516301543 -0.348719038555135 1.38627848527403 -0.612447306899028 -0.0434117813986352 1.44453699752209 0.534434479034961 -1.15314429628281 0.968269292583647 0.865415644606858 -0.583898200923541 -0.851286437580711 0.98268782746528 0 "no_rain" 0 0 0 0 0 0 0 1 0 0 0 0
"365" 0.288728737973171 0.370235347314529 0.645764002333034 0.662200481162947 0.0977287071442765 1.39905581452698 0.439665111109671 0.0719616241664772 0.421809186762208 1.306771400648 0.432448414484855 0.719859361552497 0.715849496941945 1.39414357309326 -2.07480129584874 4.4 "high_rain" 1.68639895357023 0 0 0 1 0 0 0 0 0 0 0
"366" -0.430520620621932 0.882510955424385 1.17476379659062 0.648459827496874 0.19103934407037 -0.820398516270391 0.0473148390461155 0.00704907548446744 0.0312108950015992 1.16995599879038 0.950895683368631 1.25928222644665 0.649331099790857 -0.849764601721678 0.286178626291631 5.4 "high_rain" 1.85629799036563 0 0 0 0 0 0 0 1 0 0 0
"367" 1.63872862618443 -1.59871339915709 -1.78861133248576 -0.463060906562079 1.39652647430059 1.69830164728115 1.56587335905813 1.45524942292421 1.15936989814115 -1.78119427080531 -1.45417806366194 -1.78384404868892 -0.876891880228376 1.62910842139207 -0.425175775459756 1.4 "low_rain" 0.8754687373539 0 0 0 0 0 0 0 0 0 0 0
